Timestamp,E_plus_445LVU_HS--o-_Avg1,E_plus_445LVU_HS--u-_Avg1,E_plus_413TU_HSS-m-_Avg1
2023-08-27 16:00:00+00:00,-7.7791269097,-8.5744097753,22.4144687653
2023-08-27 16:10:00+00:00,-7.7830626077,-8.5776202438,22.4166469574
2023-08-27 16:20:00+00:00,-7.7872616042,-8.5793155408,22.4186172485
2023-08-27 16:30:00+00:00,-7.7945832927,-8.5840457688,22.4201393127
2023-08-27 16:40:00+00:00,-7.7875664892,-8.5792000658,22.4211959839
2023-08-27 16:50:00+00:00,-7.8152318347,-8.6031006318,22.4213962555
2023-08-27 17:00:00+00:00,-7.7948281152,-8.5864847868,22.4211330414
2023-08-27 17:10:00+00:00,-7.7667100767,-8.5653974088,22.420135498
2023-08-27 17:20:00+00:00,-7.7556236087,-8.5577800888,22.4184932709
2023-08-27 17:30:00+00:00,-7.7346886732,-8.5463194508,22.4161224365
2023-08-27 17:40:00+00:00,-7.7129083832,-8.5316391218,22.4130249023
2023-08-27 17:50:00+00:00,-7.6877513562,-8.5137806883,22.4091587067
2023-08-27 18:00:00+00:00,-7.6703502192,-8.5044634368,22.4044704437
2023-08-27 18:10:00+00:00,-7.6494014267,-8.4937742338,22.399230957
2023-08-27 18:20:00+00:00,-7.6306791627,-8.4840412413,22.3933105469
2023-08-27 18:30:00+00:00,-7.6106773272,-8.4728439173,22.3869934082
2023-08-27 18:40:00+00:00,-7.5698652847,-8.4484398338,22.3801136017
2023-08-27 18:50:00+00:00,-7.5412437287,-8.4302765153,22.3727302551
2023-08-27 19:00:00+00:00,-7.5057993827,-8.4079927233,22.3649501801
2023-08-27 19:10:00+00:00,-7.4736671077,-8.3867113318,22.3567008972
2023-08-27 19:20:00+00:00,-7.4327950182,-8.3582006318,22.3478984833
2023-08-27 19:30:00+00:00,-7.3924125737,-8.3305121913,22.3386287689
2023-08-27 19:40:00+00:00,-7.3636755272,-8.3115635808,22.3288173676
2023-08-27 19:50:00+00:00,-7.3314554912,-8.2936081328,22.3184986115
2023-08-27 20:00:00+00:00,-7.2913409797,-8.2670375678,22.3075447083
2023-08-27 20:10:00+00:00,-7.2462098312,-8.2362864978,22.2960147858
2023-08-27 20:20:00+00:00,-7.2269517167,-8.2273387973,22.2838840485
2023-08-27 20:30:00+00:00,-7.1935306477,-8.2133652218,22.2712097168
2023-08-27 20:40:00+00:00,-7.1573102477,-8.1927582663,22.2583141327
2023-08-27 20:50:00+00:00,-7.1088855042,-8.1641921383,22.2454299927
2023-08-27 21:00:00+00:00,-7.0628674302,-8.1364713648,22.232591629
2023-08-27 21:10:00+00:00,-7.0325598152,-8.1213706758,22.2199878693
2023-08-27 21:20:00+00:00,-6.9884033532,-8.0945090983,22.207365036
2023-08-27 21:30:00+00:00,-6.9543401967,-8.0772234518,22.194694519
2023-08-27 21:40:00+00:00,-6.9253352327,-8.0639474073,22.1818523407
2023-08-27 21:50:00+00:00,-6.8927410267,-8.0481769168,22.1689567566
2023-08-27 22:00:00+00:00,-6.8360383842,-8.0050967593,22.1559581757
2023-08-27 22:10:00+00:00,-6.7957852717,-7.9776623793,22.1428546906
2023-08-27 22:20:00+00:00,-6.7754554717,-7.9727381533,22.1296157837
2023-08-27 22:30:00+00:00,-6.7291556232,-7.9445600523,22.1163406372
2023-08-27 22:40:00+00:00,-6.6652329257,-7.8987175158,22.1029815674
2023-08-27 22:50:00+00:00,-6.6240143802,-7.8763875338,22.0896129608
2023-08-27 23:00:00+00:00,-6.5585210987,-7.8321895008,22.075963974
2023-08-27 23:10:00+00:00,-6.5092556197,-7.7985790373,22.0622158051
2023-08-27 23:20:00+00:00,-6.4683650387,-7.7724935138,22.0480709076
2023-08-27 23:30:00+00:00,-6.4189286567,-7.7414052258,22.0333995819
2023-08-27 23:40:00+00:00,-6.3789157632,-7.7178187673,22.0180454254
2023-08-27 23:50:00+00:00,-6.3419608802,-7.6960061443,22.002073288
2023-08-28 00:00:00+00:00,-6.2988714847,-7.6677818533,21.9854202271
2023-08-28 00:10:00+00:00,-6.2516015842,-7.6358805593,21.9679431915
2023-08-28 00:20:00+00:00,-6.1904089172,-7.5891834458,21.9491825104
2023-08-28 00:30:00+00:00,-6.1097133132,-7.5248311503,21.9294586182
2023-08-28 00:40:00+00:00,-6.0719038532,-7.5004039718,21.9093647003
2023-08-28 00:50:00+00:00,-6.0128130017,-7.4551850623,21.8892841339
2023-08-28 01:00:00+00:00,-5.9583784587,-7.4153569288,21.8695297241
2023-08-28 01:10:00+00:00,-5.9486593232,-7.4200455858,21.8498210907
2023-08-28 01:20:00+00:00,-5.9184025172,-7.4031017763,21.8301143646
2023-08-28 01:30:00+00:00,-5.8595842177,-7.3627516648,21.8104343414
2023-08-28 01:40:00+00:00,-5.8119863217,-7.3312106683,21.7906665802
2023-08-28 01:50:00+00:00,-5.7632151222,-7.2992631843,21.7707881927
2023-08-28 02:00:00+00:00,-5.7382290137,-7.2884584908,21.7506599426
2023-08-28 02:10:00+00:00,-5.6838221847,-7.2488197673,21.7305870056
2023-08-28 02:20:00+00:00,-5.6523782027,-7.2269701923,21.710565567
2023-08-28 02:30:00+00:00,-5.6053993147,-7.1920154913,21.6905727386
2023-08-28 02:40:00+00:00,-5.5517639207,-7.1513882243,21.6707878113
2023-08-28 02:50:00+00:00,-5.4848155302,-7.1010787738,21.6509532928
2023-08-28 08:40:00+00:00,-4.1775967112,-5.9760336558,20.9545230865
2023-08-28 08:50:00+00:00,-4.1518068347,-5.9549416588,20.9383201599
2023-08-28 09:00:00+00:00,-4.1445128602,-5.9400442213,20.9191513062
2023-08-28 09:10:00+00:00,-4.1427251677,-5.9261122323,20.9000988007
2023-08-28 09:20:00+00:00,-4.1215269337,-5.8974260103,20.8812789917
2023-08-28 09:30:00+00:00,-4.1068235097,-5.8767589923,20.8628959656
2023-08-28 09:40:00+00:00,-4.0997974527,-5.8607436793,20.8414573669
2023-08-28 09:50:00+00:00,-4.0841563097,-5.8386169333,20.8242778778
2023-08-28 10:00:00+00:00,-4.0950995732,-5.8352910053,20.8091983795
2023-08-28 10:10:00+00:00,-4.0963421772,-5.8211927168,20.7948532104
2023-08-28 10:20:00+00:00,-4.1232083737,-5.8269669163,20.7792663574
2023-08-28 10:30:00+00:00,-4.1203305197,-5.8160282718,20.764585495
2023-08-28 10:40:00+00:00,-4.1397502992,-5.8145962578,20.7512264252
2023-08-28 10:50:00+00:00,-4.1601493997,-5.8121433828,20.7389717102
2023-08-28 11:00:00+00:00,-4.1944250457,-5.8225923823,20.7278575897
2023-08-28 11:10:00+00:00,-4.2047955067,-5.8175064603,20.7177658081
2023-08-28 11:20:00+00:00,-4.2206075837,-5.8099584253,20.7086601257
2023-08-28 11:30:00+00:00,-4.2395469562,-5.8088913588,20.7004795074
2023-08-28 11:40:00+00:00,-4.2654707992,-5.8106420993,20.6928920746
2023-08-28 11:50:00+00:00,-4.2986793787,-5.8160929378,20.6861782074
2023-08-28 12:00:00+00:00,-4.3462865127,-5.8294105533,20.6800441742
2023-08-28 12:10:00+00:00,-4.3827655922,-5.8451625678,20.6747989655
2023-08-28 12:20:00+00:00,-4.4328440772,-5.8618199838,20.6706981659
2023-08-28 12:30:00+00:00,-4.4452331962,-5.8533757853,20.6678142548
2023-08-28 12:40:00+00:00,-4.5077146572,-5.8796414808,20.6661128998
2023-08-28 12:50:00+00:00,-4.5151194877,-5.8805099148,20.665353775
2023-08-28 13:00:00+00:00,-4.5638814492,-5.8976846898,20.6653175354
2023-08-28 13:10:00+00:00,-4.5970715527,-5.9066831993,20.6660556793
2023-08-28 13:20:00+00:00,-4.6316382267,-5.9151874448,20.6672687531
2023-08-28 13:30:00+00:00,-4.6512243212,-5.9187905438,20.6688728333
2023-08-28 13:40:00+00:00,-4.6805803447,-5.9315769433,20.6705570221
2023-08-28 13:50:00+00:00,-4.7181449822,-5.9482343438,20.672039032
2023-08-28 14:00:00+00:00,-4.7629989752,-5.9639494063,20.6733818054
2023-08-28 14:10:00+00:00,-4.8004989312,-5.9741304883,20.674747467
2023-08-28 14:20:00+00:00,-4.8209349837,-5.9832352348,20.6763095856
2023-08-28 14:30:00+00:00,-4.8277716307,-5.9735068613,20.6779613495
2023-08-28 14:40:00+00:00,-4.8444059517,-5.9801356533,20.679485321
2023-08-28 14:50:00+00:00,-4.8749583892,-5.9990473118,20.6809425354
2023-08-28 15:00:00+00:00,-4.8949971767,-6.0048307493,20.6819114685
2023-08-28 15:10:00+00:00,-4.9102087372,-6.0089927938,20.6825771332
2023-08-28 15:20:00+00:00,-4.9067950172,-5.9999018888,20.682926178
2023-08-28 15:30:00+00:00,-4.9144493047,-5.9993983868,20.6828689575
2023-08-28 15:40:00+00:00,-4.9494732907,-6.0207675393,20.6822147369
2023-08-28 15:50:00+00:00,-4.9417497182,-6.0126928918,20.6814041138
2023-08-28 16:00:00+00:00,-4.9411769157,-6.0101661128,20.6802120209
2023-08-28 16:10:00+00:00,-4.9527946152,-6.0163375773,20.6785259247
2023-08-28 16:20:00+00:00,-4.9453435792,-6.0077917608,20.6763858795
2023-08-28 16:30:00+00:00,-4.9633683277,-6.0238070738,20.6740550995
2023-08-28 16:40:00+00:00,-4.9571876252,-6.0192477643,20.6712799072
2023-08-28 16:50:00+00:00,-4.9472929522,-6.0110022138,20.6682987213
2023-08-28 17:00:00+00:00,-4.9361141042,-6.0049878108,20.6649150848
2023-08-28 17:10:00+00:00,-4.9181909892,-5.9931206698,20.6609859467
2023-08-28 17:20:00+00:00,-4.9162323782,-5.9905846373,20.6568889618
2023-08-28 17:30:00+00:00,-4.9017968717,-5.9853416693,20.6524677277
2023-08-28 17:40:00+00:00,-4.8905533577,-5.9795582318,20.6478633881
2023-08-28 17:50:00+00:00,-4.8721498202,-5.9636722508,20.6429824829
2023-08-28 18:00:00+00:00,-4.8438931962,-5.9441970278,20.6377601624
2023-08-28 18:10:00+00:00,-4.8454129712,-5.9511491653,20.6322422028
2023-08-28 18:20:00+00:00,-4.8310421462,-5.9448853208,20.6265220642
2023-08-28 18:30:00+00:00,-4.8015567597,-5.9222412158,20.6204872131
2023-08-28 18:40:00+00:00,-4.7935329367,-5.9229895403,20.6142368317
2023-08-28 18:50:00+00:00,-4.7698402412,-5.9080366748,20.6078834534
2023-08-28 19:00:00+00:00,-4.7790881922,-5.9263201028,20.6014919281
2023-08-28 19:10:00+00:00,-4.7288757562,-5.8897809608,20.5948467255
2023-08-28 19:20:00+00:00,-4.7137565912,-5.8823761303,20.5883197784
2023-08-28 19:30:00+00:00,-4.7067813587,-5.8850507483,20.581861496
2023-08-28 19:40:00+00:00,-4.6687086002,-5.8607944883,20.5752811432
2023-08-28 19:50:00+00:00,-4.6469329292,-5.8457399893,20.5687332153
2023-08-28 20:00:00+00:00,-4.6332457627,-5.8429960863,20.5621395111
2023-08-28 20:10:00+00:00,-4.6104353737,-5.8303990968,20.5556774139
2023-08-28 20:20:00+00:00,-4.5986790887,-5.8261908623,20.549156189
2023-08-28 20:30:00+00:00,-4.5892463622,-5.8255672508,20.5425720215
2023-08-28 20:40:00+00:00,-4.5383641092,-5.7932825333,20.5359306335
2023-08-28 20:50:00+00:00,-4.5246122767,-5.7874898578,20.5292053223
2023-08-28 21:00:00+00:00,-4.4789129447,-5.7561659853,20.5222797394
2023-08-28 21:10:00+00:00,-4.4616180602,-5.7482022093,20.5150642395
2023-08-28 21:20:00+00:00,-4.4394451397,-5.7350970833,20.507774353
2023-08-28 21:30:00+00:00,-4.3900364562,-5.6999298928,20.4998664856
2023-08-28 21:40:00+00:00,-4.3606758137,-5.6797432973,20.4913368225
2023-08-28 21:50:00+00:00,-4.3281832412,-5.6602773123,20.4825229645
2023-08-28 22:00:00+00:00,-4.2849275462,-5.6281219423,20.4731254578
2023-08-28 22:10:00+00:00,-4.2360870617,-5.5912271218,20.4631195068
2023-08-28 22:20:00+00:00,-4.2179191087,-5.5825704338,20.4525127411
2023-08-28 22:30:00+00:00,-4.1975569757,-5.5678901048,20.4412746429
2023-08-28 22:40:00+00:00,-4.1475431567,-5.5325797253,20.4296188354
2023-08-28 22:50:00+00:00,-4.1026429892,-5.4974032968,20.417383194
2023-08-28 23:00:00+00:00,-4.0673094992,-5.4712623298,20.4045886993
2023-08-28 23:10:00+00:00,-4.0258461312,-5.4389175808,20.3914012909
2023-08-28 23:20:00+00:00,-3.9839392927,-5.4040598943,20.3777160645
2023-08-28 23:30:00+00:00,-3.9398752107,-5.3674699433,20.3634986877
2023-08-28 23:40:00+00:00,-3.9230376537,-5.3600835733,20.3489437103
2023-08-28 23:50:00+00:00,-3.8765715057,-5.3248979223,20.3340492249
2023-08-29 00:00:00+00:00,-3.8536687212,-5.3113955313,20.3190155029
2023-08-29 00:10:00+00:00,-3.7975435002,-5.2674700348,20.303981781
2023-08-29 00:20:00+00:00,-3.7742665457,-5.2532701128,20.2886867523
2023-08-29 00:30:00+00:00,-3.7415060402,-5.2295404653,20.2736244202
2023-08-29 00:40:00+00:00,-3.6910995907,-5.1895090958,20.2582626343
2023-08-29 00:50:00+00:00,-3.6760959007,-5.1812450538,20.2428321838
2023-08-29 01:00:00+00:00,-3.6418479687,-5.1558616803,20.2274494171
2023-08-29 01:10:00+00:00,-3.6070226152,-5.1303073728,20.2118740082
2023-08-29 01:20:00+00:00,-3.5554104982,-5.0886361343,20.1963977814
2023-08-29 01:30:00+00:00,-3.5388500967,-5.0775958563,20.180929184
2023-08-29 01:40:00+00:00,-3.5014194257,-5.0479626618,20.1654586792
2023-08-29 01:50:00+00:00,-3.4730796442,-5.0298732473,20.1499214172
2023-08-29 02:00:00+00:00,-3.4387670462,-5.0035983293,20.1343765259
2023-08-29 02:10:00+00:00,-3.3774958562,-4.9530163423,20.1188430786
2023-08-29 02:20:00+00:00,-3.3512301762,-4.9321691678,20.1033058167
2023-08-29 02:30:00+00:00,-3.2957470427,-4.8879572778,20.0877876282
2023-08-29 02:40:00+00:00,-3.2971744222,-4.8932371978,20.0720901489
2023-08-29 02:50:00+00:00,-3.2556879592,-4.8628602978,20.0566253662
2023-08-29 03:00:00+00:00,-3.2201235037,-4.8399297838,20.0409164429
2023-08-29 03:10:00+00:00,-3.1819814447,-4.8087398778,20.0252189636
2023-08-29 03:20:00+00:00,-3.1465555747,-4.7810883893,20.009765625
2023-08-29 03:30:00+00:00,-3.1099748617,-4.7518663168,19.9943370819
2023-08-29 03:40:00+00:00,-3.0935853787,-4.7411078288,19.979019165
2023-08-29 03:50:00+00:00,-3.0565011482,-4.7142139028,19.9637966156
2023-08-29 04:00:00+00:00,-3.0373261912,-4.7032290683,19.948972702
2023-08-29 04:10:00+00:00,-3.0003574512,-4.6775223338,19.9340381622
2023-08-29 04:20:00+00:00,-2.9609589312,-4.6454501213,19.9194450378
2023-08-29 04:30:00+00:00,-2.9460199227,-4.6303263373,19.9049224854
2023-08-29 04:40:00+00:00,-2.9242026807,-4.6163065718,19.8903560638
2023-08-29 04:50:00+00:00,-2.8873725262,-4.5848764468,19.8757324219
2023-08-29 05:00:00+00:00,-2.8667424602,-4.5710738053,19.8611602783
2023-08-29 05:10:00+00:00,-2.8286697017,-4.5393434143,19.8466243744
2023-08-29 05:20:00+00:00,-2.7989210167,-4.5139923738,19.8320178986
2023-08-29 05:30:00+00:00,-2.7685533392,-4.4920550223,19.8175067902
2023-08-29 05:40:00+00:00,-2.7488656267,-4.4785433933,19.8030471802
2023-08-29 05:50:00+00:00,-2.7128854457,-4.4536727598,19.7885189056
2023-08-29 06:00:00+00:00,-2.6973782537,-4.4333660548,19.7739772797
2023-08-29 06:10:00+00:00,-2.6786837037,-4.4132302683,19.7594947815
2023-08-29 06:20:00+00:00,-2.6521454717,-4.3840266718,19.7451629639
2023-08-29 06:30:00+00:00,-2.6239673862,-4.3701501263,19.7308311462
2023-08-29 06:40:00+00:00,-2.6150381617,-4.3626806143,19.7167396545
2023-08-29 06:50:00+00:00,-2.5973968212,-4.3461571648,19.7029838562
2023-08-29 07:00:00+00:00,-2.5900751327,-4.3413530328,19.6896972656
2023-08-29 07:10:00+00:00,-2.5880934267,-4.3363733633,19.6768016815
2023-08-29 07:20:00+00:00,-2.5680176872,-4.3134151353,19.6643657684
2023-08-29 07:30:00+00:00,-2.5464221882,-4.2951409453,19.6525287628
2023-08-29 07:40:00+00:00,-2.5514249527,-4.2973028078,19.6412353516
2023-08-29 07:50:00+00:00,-2.5520023742,-4.2830751873,19.6304931641
2023-08-29 08:00:00+00:00,-2.5537207662,-4.2775596673,19.6203517914
2023-08-29 08:10:00+00:00,-2.5617861757,-4.2774811443,19.6110630035
2023-08-29 08:20:00+00:00,-2.5808133247,-4.2802573803,19.6023368835
2023-08-29 08:30:00+00:00,-2.5910359622,-4.2853848578,19.594379425
2023-08-29 08:40:00+00:00,-2.6144191692,-4.2835509753,19.5872421265
2023-08-29 08:50:00+00:00,-2.6428836637,-4.2990119773,19.581205368
2023-08-29 09:00:00+00:00,-2.7479371457,-4.3547491713,19.5762329102
2023-08-29 09:10:00+00:00,-2.7594947827,-4.3513908948,19.5724983215
2023-08-29 09:20:00+00:00,-2.7432115367,-4.3430206158,19.5696563721
2023-08-29 09:30:00+00:00,-2.7656893422,-4.3405215508,19.5679340363
2023-08-29 09:40:00+00:00,-2.8002098262,-4.3670874813,19.5671081543
2023-08-29 09:50:00+00:00,-2.8580257252,-4.3862763108,19.5672473907
2023-08-29 10:00:00+00:00,-2.9122570167,-4.4134104248,19.568403244
2023-08-29 10:10:00+00:00,-2.9910679137,-4.4467113843,19.5705528259
2023-08-29 10:20:00+00:00,-3.0680680232,-4.4894081338,19.5738601685
2023-08-29 10:30:00+00:00,-3.1248861562,-4.5240902828,19.5789337158
2023-08-29 10:40:00+00:00,-3.1762903872,-4.5542685658,19.5859851837
2023-08-29 10:50:00+00:00,-3.2336997987,-4.5848949228,19.5949039459
2023-08-29 11:00:00+00:00,-3.2773296482,-4.6074651238,19.6048793793
2023-08-29 11:10:00+00:00,-3.3398757907,-4.6406090218,19.6158733368
2023-08-29 11:20:00+00:00,-3.3897371517,-4.6646112213,19.6274757385
2023-08-29 11:30:00+00:00,-3.4570042842,-4.6904519223,19.6396713257
2023-08-29 11:40:00+00:00,-3.5397739742,-4.7323910938,19.6523475647
2023-08-29 11:50:00+00:00,-3.6136467727,-4.7571970458,19.665802002
2023-08-29 12:00:00+00:00,-3.7158824477,-4.8068551708,19.6802978516
2023-08-29 12:10:00+00:00,-3.8146074192,-4.8558296218,19.6959190369
2023-08-29 12:20:00+00:00,-3.9033083547,-4.9014873828,19.7124328613
2023-08-29 12:30:00+00:00,-3.9296987632,-4.9268430423,19.7301921844
2023-08-29 12:40:00+00:00,-3.9334635427,-4.9334625963,19.7488880157
2023-08-29 12:50:00+00:00,-3.9607685752,-4.9393753658,19.7679748535
2023-08-29 13:00:00+00:00,-3.9546525542,-4.9374306273,19.7865467072
2023-08-29 13:10:00+00:00,-3.9918384027,-4.9524019688,19.8038005829
2023-08-29 13:20:00+00:00,-4.0139235622,-4.9639780818,19.8190059662
2023-08-29 13:30:00+00:00,-4.0340732057,-4.9753047533,19.8318710327
2023-08-29 13:40:00+00:00,-4.0398982142,-4.9750691688,19.842830658
2023-08-29 13:50:00+00:00,-4.0454737812,-4.9753601813,19.8523311615
2023-08-29 14:00:00+00:00,-4.0606021842,-4.9845111333,19.8608131409
2023-08-29 14:10:00+00:00,-4.0731760787,-4.9892598373,19.8682956696
2023-08-29 14:20:00+00:00,-4.0717071282,-4.9873335593,19.8745498657
2023-08-29 14:30:00+00:00,-4.0672124847,-4.9828574073,19.8798446655
2023-08-29 14:40:00+00:00,-4.0779109257,-4.9879802813,19.884552002
2023-08-29 14:50:00+00:00,-4.0848214922,-4.9957639008,19.8885059357
2023-08-29 15:00:00+00:00,-4.0799711702,-4.9913755098,19.8920612335
2023-08-29 15:10:00+00:00,-4.0895979102,-4.9959532953,19.8953208923
2023-08-29 15:20:00+00:00,-4.0938893022,-4.9988912118,19.8980674744
2023-08-29 15:30:00+00:00,-4.0952473812,-5.0000183253,19.900510788
2023-08-29 15:40:00+00:00,-4.0928499342,-4.9993808568,19.9026203156
2023-08-29 15:50:00+00:00,-4.1098861392,-5.0156871978,19.9042053223
2023-08-29 16:00:00+00:00,-4.0992431417,-5.0072383803,19.9057426453
2023-08-29 16:10:00+00:00,-4.0930993912,-5.0051365803,19.9070034027
2023-08-29 16:20:00+00:00,-4.0882490537,-4.9970850278,19.9081993103
2023-08-29 16:30:00+00:00,-4.1188892677,-5.0220711518,19.9094028473
2023-08-29 16:40:00+00:00,-4.1251762227,-5.0281779503,19.910446167
2023-08-29 16:50:00+00:00,-4.1381889532,-5.0368022898,19.911523819
2023-08-29 17:00:00+00:00,-4.1323916587,-5.0406455923,19.9127788544
2023-08-29 17:10:00+00:00,-4.1189262197,-5.0333747283,19.9138374329
2023-08-29 17:20:00+00:00,-4.1244602157,-5.0420868443,19.9152526855
2023-08-29 17:30:00+00:00,-4.1131058302,-5.0401744233,19.9165725708
2023-08-29 17:40:00+00:00,-4.1086851062,-5.0368253848,19.9177761078
2023-08-29 17:50:00+00:00,-4.1118817022,-5.0482490708,19.9188995361
2023-08-29 18:00:00+00:00,-4.0927945062,-5.0358229843,19.9196891785
2023-08-29 18:10:00+00:00,-4.0789549127,-5.0299564048,19.9201526642
2023-08-29 18:20:00+00:00,-4.0799157267,-5.0380587508,19.920293808
2023-08-29 18:30:00+00:00,-4.0675820357,-5.0350885168,19.9200668335
2023-08-29 18:40:00+00:00,-4.0358193272,-5.0160475108,19.9194641113
2023-08-29 18:50:00+00:00,-4.0302945692,-5.0149573338,19.9184341431
2023-08-29 19:00:00+00:00,-4.0030311077,-4.9995425373,19.9169273376
2023-08-29 19:10:00+00:00,-3.9828675917,-4.9884237363,19.9148311615
2023-08-29 19:20:00+00:00,-3.9596414617,-4.9713413413,19.9120864868
2023-08-29 19:30:00+00:00,-3.9448271662,-4.9682879498,19.9086589813
2023-08-29 19:40:00+00:00,-3.9296063832,-4.9661445633,19.9048137665
2023-08-29 19:50:00+00:00,-3.9178870657,-4.9641998093,19.9005031586
2023-08-29 20:00:00+00:00,-3.8835836902,-4.9445860163,19.8961200714
2023-08-29 20:10:00+00:00,-3.8704323742,-4.9426412623,19.8913211823
2023-08-29 20:20:00+00:00,-3.8172774027,-4.9046793598,19.8863830566
2023-08-29 20:30:00+00:00,-3.7906144577,-4.8910199073,19.881105423
2023-08-29 20:40:00+00:00,-3.7766686117,-4.8868717198,19.8755092621
2023-08-29 20:50:00+00:00,-3.7624363567,-4.8858693193,19.8694057465
2023-08-29 21:00:00+00:00,-3.7240771892,-4.8587444433,19.8630924225
2023-08-29 21:10:00+00:00,-3.6932337237,-4.8434174078,19.8566169739
2023-08-29 21:20:00+00:00,-3.6558030527,-4.8154656533,19.8494758606
2023-08-29 21:30:00+00:00,-3.6065375737,-4.7824557063,19.8418254852
2023-08-29 21:40:00+00:00,-3.5756248232,-4.7626294238,19.8335361481
2023-08-29 21:50:00+00:00,-3.5462734032,-4.7455932188,19.8245506287
2023-08-29 22:00:00+00:00,-3.5372240847,-4.7456671228,19.8149909973
2023-08-29 22:10:00+00:00,-3.5122056277,-4.7301137408,19.8045654297
2023-08-29 22:20:00+00:00,-3.4719710067,-4.6991132138,19.7934131622
2023-08-29 22:30:00+00:00,-3.4294544137,-4.6698819033,19.7817287445
2023-08-29 22:40:00+00:00,-3.4035444277,-4.6541391268,19.7692432404
2023-08-29 22:50:00+00:00,-3.3547224037,-4.6164774903,19.7563209534
2023-08-29 23:00:00+00:00,-3.3107091462,-4.5831857688,19.7426452637
2023-08-29 23:10:00+00:00,-3.2973591977,-4.5779843563,19.7283649445
2023-08-29 23:20:00+00:00,-3.2440240697,-4.5337678473,19.7134628296
2023-08-29 23:30:00+00:00,-3.2373675637,-4.5353753833,19.6982440948
2023-08-29 23:40:00+00:00,-3.2062977517,-4.5142649103,19.6829452515
2023-08-29 23:50:00+00:00,-3.1569907017,-4.4767048918,19.6676464081
2023-08-30 00:00:00+00:00,-3.1192043367,-4.4501805323,19.6528377533
2023-08-30 00:10:00+00:00,-3.1079469657,-4.4480556218,19.6385288239
2023-08-30 00:20:00+00:00,-3.0945092407,-4.4423276123,19.6247272491
2023-08-30 00:30:00+00:00,-3.0812193392,-4.4385951813,19.611579895
2023-08-30 00:40:00+00:00,-3.0442598527,-4.4130547308,19.5987739563
2023-08-30 00:50:00+00:00,-3.0399037947,-4.4154845108,19.5864524841
2023-08-30 01:00:00+00:00,-2.9962138827,-4.3862162483,19.5741577148
2023-08-30 01:10:00+00:00,-2.9624047867,-4.3621447638,19.5618457794
2023-08-30 01:20:00+00:00,-2.9431974812,-4.3531416353,19.5492839813
2023-08-30 01:30:00+00:00,-2.9193385017,-4.3376806333,19.5366649628
2023-08-30 01:40:00+00:00,-2.8639523672,-4.2932377778,19.5239448547
2023-08-30 01:50:00+00:00,-2.8485329517,-4.2852047013,19.5113677979
2023-08-30 02:00:00+00:00,-2.8282539607,-4.2737302218,19.4988327026
2023-08-30 02:10:00+00:00,-2.7958306732,-4.2514972388,19.4866142273
2023-08-30 02:20:00+00:00,-2.7919550222,-4.2555345548,19.4745101929
2023-08-30 02:30:00+00:00,-2.7577578992,-4.2283265368,19.4623794556
2023-08-30 02:40:00+00:00,-2.7262769652,-4.2063799473,19.4504432678
2023-08-30 02:50:00+00:00,-2.7032402142,-4.1943419033,19.438835144
2023-08-30 03:00:00+00:00,-2.6743507407,-4.1759152708,19.4273052216
2023-08-30 03:10:00+00:00,-2.6492121742,-4.1545276268,19.416135788
2023-08-30 03:20:00+00:00,-2.6255240977,-4.1370941723,19.4049415588
2023-08-30 03:30:00+00:00,-2.5755841982,-4.1039733538,19.3938236237
2023-08-30 03:40:00+00:00,-2.5624282632,-4.0952658723,19.382390976
2023-08-30 03:50:00+00:00,-2.5160406537,-4.0606991983,19.3704624176
2023-08-30 04:00:00+00:00,-2.5124791257,-4.0554654528,19.3581867218
2023-08-30 04:10:00+00:00,-2.4700133572,-4.0347753398,19.3456020355
2023-08-30 04:20:00+00:00,-2.4311968622,-4.0001070478,19.3330612183
2023-08-30 04:30:00+00:00,-2.4018085057,-3.9793291738,19.3204059601
2023-08-30 04:40:00+00:00,-2.3931841507,-3.9739014148,19.3076400757
2023-08-30 04:50:00+00:00,-2.3582109737,-3.9401800953,19.2945766449
2023-08-30 05:00:00+00:00,-2.3166783207,-3.9069438018,19.281293869
2023-08-30 05:10:00+00:00,-2.2932812567,-3.8917784468,19.2676677704
2023-08-30 05:20:00+00:00,-2.2540813692,-3.8606347153,19.2537326813
2023-08-30 05:30:00+00:00,-2.2320054477,-3.8449104148,19.2393264771
2023-08-30 05:40:00+00:00,-2.2098833362,-3.8185800688,19.2247180939
2023-08-30 05:50:00+00:00,-2.1922743287,-3.8044124798,19.2099666595
2023-08-30 06:00:00+00:00,-2.1710345082,-3.7895797238,19.1955318451
2023-08-30 06:10:00+00:00,-2.1575044032,-3.7684784888,19.1815910339
2023-08-30 06:20:00+00:00,-2.1413689807,-3.7693192088,19.1680755615
2023-08-30 06:30:00+00:00,-2.1197827197,-3.7530729148,19.1551303864
2023-08-30 06:40:00+00:00,-2.1225912887,-3.7536549553,19.1429615021
2023-08-30 06:50:00+00:00,-2.1127197107,-3.7508325293,19.1315021515
2023-08-30 07:00:00+00:00,-2.1075506467,-3.7386004563,19.1210765839
2023-08-30 07:10:00+00:00,-2.1114955827,-3.7437972498,19.1114673615
2023-08-30 07:20:00+00:00,-2.1236352602,-3.7476497903,19.1029243469
2023-08-30 07:30:00+00:00,-2.1174730337,-3.7344661413,19.0954551697
2023-08-30 07:40:00+00:00,-2.1447364952,-3.7529297103,19.0893287659
